FECHA,INICIO_INTERVALO,FIN_INTERVALO,Llamadas_recibidas,Llamadas_atendidas,Nivel_Atencion,AHT,ASA_AVG_ATENDIDAS,SERVICE_LEVEL,LLAMADAS_EN_SL,PERIODO_CIERRE,PERIODO_PAGO,PERIODO_RESTO_MES,FECHA_ENVIO_RDC,FERIADO,LUNES,MARTES,MIERCOLES,JUEVES,VIERNES,SABADO,DOMINGO
2024-01-12,2024-01-12T19:30:00.000Z,2024-01-12T20:00:00.000Z,144,143,0.99,178.31,2.77,0.99,141,,,1,0,0,0,0,0,0,1,0,0
2024-01-12,2024-01-12T20:00:00.000Z,2024-01-12T20:30:00.000Z,115,107,0.93,172.88,6.15,0.98,106,,,1,0,0,0,0,0,0,1,0,0
2024-01-12,2024-01-12T20:30:00.000Z,2024-01-12T21:00:00.000Z,2,0,0.00,,,,,,,1,0,0,0,0,0,0,1,0,0
2024-01-13,2024-01-13T21:30:00.000Z,2024-01-13T22:00:00.000Z,5,0,0.00,,,,,,,1,0,0,0,0,0,0,0,1,0
2024-01-15,2024-01-15T08:00:00.000Z,2024-01-15T08:30:00.000Z,4,4,1.00,201.50,2.50,1.00,4,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T08:30:00.000Z,2024-01-15T09:00:00.000Z,502,461,0.92,244.09,167.49,0.22,100,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T09:00:00.000Z,2024-01-15T09:30:00.000Z,651,574,0.88,259.22,271.50,0.01,5,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T09:30:00.000Z,2024-01-15T10:00:00.000Z,774,663,0.86,250.23,252.14,0.00,1,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T10:00:00.000Z,2024-01-15T10:30:00.000Z,866,794,0.92,254.46,207.99,0.03,23,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T10:30:00.000Z,2024-01-15T11:00:00.000Z,933,823,0.88,262.06,216.72,0.04,32,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T11:00:00.000Z,2024-01-15T11:30:00.000Z,962,855,0.89,264.43,215.39,0.02,21,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T11:30:00.000Z,2024-01-15T12:00:00.000Z,881,849,0.96,241.10,69.02,0.43,370,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T12:00:00.000Z,2024-01-15T12:30:00.000Z,927,906,0.98,241.77,39.22,0.54,493,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T12:30:00.000Z,2024-01-15T13:00:00.000Z,806,791,0.98,239.75,8.99,0.98,786,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T13:00:00.000Z,2024-01-15T13:30:00.000Z,738,728,0.99,236.46,1.06,1.00,738,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T13:30:00.000Z,2024-01-15T14:00:00.000Z,699,684,0.98,241.37,3.31,0.99,681,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T14:00:00.000Z,2024-01-15T14:30:00.000Z,647,628,0.97,245.42,24.73,0.81,516,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T14:30:00.000Z,2024-01-15T15:00:00.000Z,604,597,0.99,239.87,0.67,1.00,600,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T15:00:00.000Z,2024-01-15T15:30:00.000Z,565,558,0.99,248.59,0.60,1.00,564,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T15:30:00.000Z,2024-01-15T16:00:00.000Z,528,519,0.98,248.69,0.82,1.00,532,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T16:00:00.000Z,2024-01-15T16:30:00.000Z,566,563,0.99,248.42,3.91,0.99,568,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T16:30:00.000Z,2024-01-15T17:00:00.000Z,600,577,0.96,246.74,61.92,0.55,323,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T17:00:00.000Z,2024-01-15T17:30:00.000Z,527,486,0.92,277.22,113.97,0.02,9,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T17:30:00.000Z,2024-01-15T18:00:00.000Z,597,556,0.93,229.84,138.62,0.02,14,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T18:00:00.000Z,2024-01-15T18:30:00.000Z,237,233,0.98,156.28,27.41,0.81,189,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T18:30:00.000Z,2024-01-15T19:00:00.000Z,225,218,0.97,158.21,20.79,0.78,171,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T19:00:00.000Z,2024-01-15T19:30:00.000Z,201,190,0.95,185.96,64.89,0.39,75,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T19:30:00.000Z,2024-01-15T20:00:00.000Z,153,153,1.00,171.30,2.69,0.99,151,,,1,0,0,1,0,0,0,0,0,0
2024-01-15,2024-01-15T20:00:00.000Z,2024-01-15T20:30:00.000Z,132,120,0.91,160.71,2.95,0.98,118,,,1,0,0,1,0,0,0,0,0,0
2024-01-16,2024-01-16T08:00:00.000Z,2024-01-16T08:30:00.000Z,2,2,1.00,455.50,3.50,1.00,2,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T08:30:00.000Z,2024-01-16T09:00:00.000Z,449,416,0.93,230.85,159.21,0.21,88,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T09:00:00.000Z,2024-01-16T09:30:00.000Z,569,546,0.96,237.79,82.45,0.18,99,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T09:30:00.000Z,2024-01-16T10:00:00.000Z,695,663,0.95,240.21,56.79,0.34,227,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T10:00:00.000Z,2024-01-16T10:30:00.000Z,859,817,0.95,230.68,78.22,0.19,154,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T10:30:00.000Z,2024-01-16T11:00:00.000Z,881,838,0.95,248.07,95.49,0.02,19,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T11:00:00.000Z,2024-01-16T11:30:00.000Z,887,817,0.92,242.97,119.18,0.03,23,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T11:30:00.000Z,2024-01-16T12:00:00.000Z,873,847,0.97,230.14,38.11,0.58,498,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T12:00:00.000Z,2024-01-16T12:30:00.000Z,896,868,0.97,226.18,31.37,0.68,596,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T12:30:00.000Z,2024-01-16T13:00:00.000Z,761,747,0.98,230.66,17.53,0.85,644,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T13:00:00.000Z,2024-01-16T13:30:00.000Z,698,682,0.98,220.33,0.56,1.00,689,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T13:30:00.000Z,2024-01-16T14:00:00.000Z,635,625,0.98,219.90,0.52,1.00,641,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T14:00:00.000Z,2024-01-16T14:30:00.000Z,645,634,0.98,225.87,1.92,1.00,639,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T14:30:00.000Z,2024-01-16T15:00:00.000Z,567,566,1.00,235.48,0.62,1.00,577,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T15:00:00.000Z,2024-01-16T15:30:00.000Z,566,555,0.98,229.13,0.51,1.00,564,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T15:30:00.000Z,2024-01-16T16:00:00.000Z,510,500,0.98,248.47,0.82,1.00,509,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T16:00:00.000Z,2024-01-16T16:30:00.000Z,683,631,0.92,242.46,126.83,0.15,94,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T16:30:00.000Z,2024-01-16T17:00:00.000Z,652,546,0.84,228.18,359.43,0.03,14,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T17:00:00.000Z,2024-01-16T17:30:00.000Z,654,514,0.79,254.43,411.66,0.02,8,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T17:30:00.000Z,2024-01-16T18:00:00.000Z,627,507,0.81,214.53,367.63,0.03,13,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T18:00:00.000Z,2024-01-16T18:30:00.000Z,228,210,0.92,164.28,70.22,0.70,147,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T18:30:00.000Z,2024-01-16T19:00:00.000Z,190,189,0.99,161.43,14.69,0.84,160,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T19:00:00.000Z,2024-01-16T19:30:00.000Z,169,168,0.99,165.12,3.62,0.98,164,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T19:30:00.000Z,2024-01-16T20:00:00.000Z,158,158,1.00,181.79,2.96,0.97,155,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T20:00:00.000Z,2024-01-16T20:30:00.000Z,121,113,0.93,170.42,8.95,0.90,102,,,1,0,0,0,1,0,0,0,0,0
2024-01-16,2024-01-16T20:30:00.000Z,2024-01-16T21:00:00.000Z,1,0,0.00,,,,,,,1,0,0,0,1,0,0,0,0,0
2024-01-17,2024-01-17T08:00:00.000Z,2024-01-17T08:30:00.000Z,3,3,1.00,213.00,6.67,1.00,3,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T08:30:00.000Z,2024-01-17T09:00:00.000Z,448,433,0.97,232.94,38.13,0.55,244,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T09:00:00.000Z,2024-01-17T09:30:00.000Z,561,550,0.98,245.63,6.70,0.96,534,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T09:30:00.000Z,2024-01-17T10:00:00.000Z,741,723,0.98,244.79,28.51,0.76,555,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T10:00:00.000Z,2024-01-17T10:30:00.000Z,737,714,0.97,250.48,39.83,0.53,379,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T10:30:00.000Z,2024-01-17T11:00:00.000Z,810,778,0.96,247.14,101.94,0.05,39,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T11:00:00.000Z,2024-01-17T11:30:00.000Z,782,748,0.96,250.22,43.72,0.43,322,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T11:30:00.000Z,2024-01-17T12:00:00.000Z,761,738,0.97,238.89,17.34,0.84,629,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T12:00:00.000Z,2024-01-17T12:30:00.000Z,970,818,0.84,243.70,234.25,0.03,21,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T12:30:00.000Z,2024-01-17T13:00:00.000Z,516,488,0.95,253.02,85.84,0.59,293,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T13:00:00.000Z,2024-01-17T13:30:00.000Z,832,740,0.89,227.43,205.75,0.23,173,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T13:30:00.000Z,2024-01-17T14:00:00.000Z,227,221,0.97,171.86,0.81,1.00,225,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T14:00:00.000Z,2024-01-17T14:30:00.000Z,730,729,1.00,157.22,0.80,1.00,730,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T14:30:00.000Z,2024-01-17T15:00:00.000Z,757,744,0.98,181.59,11.66,0.92,691,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T15:00:00.000Z,2024-01-17T15:30:00.000Z,739,684,0.93,238.52,137.42,0.05,33,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T15:30:00.000Z,2024-01-17T16:00:00.000Z,459,435,0.95,267.71,54.70,0.67,294,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T16:00:00.000Z,2024-01-17T16:30:00.000Z,446,441,0.99,240.32,6.61,0.98,438,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T16:30:00.000Z,2024-01-17T17:00:00.000Z,449,446,0.99,266.00,9.43,0.95,432,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T17:00:00.000Z,2024-01-17T17:30:00.000Z,399,386,0.97,261.43,1.24,1.00,395,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T17:30:00.000Z,2024-01-17T18:00:00.000Z,552,498,0.90,253.52,213.26,0.30,152,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T18:00:00.000Z,2024-01-17T18:30:00.000Z,247,204,0.83,203.19,275.59,0.15,30,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T18:30:00.000Z,2024-01-17T19:00:00.000Z,248,219,0.88,183.57,192.40,0.07,16,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T19:00:00.000Z,2024-01-17T19:30:00.000Z,220,179,0.81,184.87,296.83,0.00,0,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T19:30:00.000Z,2024-01-17T20:00:00.000Z,211,177,0.84,174.84,257.42,0.00,0,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T20:00:00.000Z,2024-01-17T20:30:00.000Z,138,99,0.72,201.77,327.66,0.00,0,,,1,0,0,0,0,1,0,0,0,0
2024-01-17,2024-01-17T20:30:00.000Z,2024-01-17T21:00:00.000Z,1,0,0.00,,,,,,,1,0,0,0,0,1,0,0,0,0
2024-01-18,2024-01-18T08:00:00.000Z,2024-01-18T08:30:00.000Z,8,8,1.00,157.38,5.00,1.00,8,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T08:30:00.000Z,2024-01-18T09:00:00.000Z,507,459,0.91,241.65,178.11,0.26,120,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T09:00:00.000Z,2024-01-18T09:30:00.000Z,647,574,0.89,247.76,273.34,0.02,13,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T09:30:00.000Z,2024-01-18T10:00:00.000Z,752,629,0.84,255.93,296.03,0.02,10,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T10:00:00.000Z,2024-01-18T10:30:00.000Z,832,702,0.84,244.92,276.77,0.03,22,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T10:30:00.000Z,2024-01-18T11:00:00.000Z,920,781,0.85,266.58,305.60,0.03,22,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T11:00:00.000Z,2024-01-18T11:30:00.000Z,851,713,0.84,243.91,264.94,0.00,3,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T11:30:00.000Z,2024-01-18T12:00:00.000Z,883,829,0.94,256.53,128.91,0.01,6,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T12:00:00.000Z,2024-01-18T12:30:00.000Z,808,745,0.92,255.29,137.71,0.03,21,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T12:30:00.000Z,2024-01-18T13:00:00.000Z,810,749,0.92,259.74,142.18,0.05,37,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T13:00:00.000Z,2024-01-18T13:30:00.000Z,635,572,0.90,249.75,145.90,0.09,53,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T13:30:00.000Z,2024-01-18T14:00:00.000Z,650,615,0.95,241.69,83.81,0.14,85,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T14:00:00.000Z,2024-01-18T14:30:00.000Z,585,556,0.95,264.12,63.20,0.30,172,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T14:30:00.000Z,2024-01-18T15:00:00.000Z,528,514,0.97,244.61,34.26,0.63,327,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T15:00:00.000Z,2024-01-18T15:30:00.000Z,454,452,1.00,239.67,0.79,1.00,464,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T15:30:00.000Z,2024-01-18T16:00:00.000Z,475,471,0.99,262.76,1.04,1.00,478,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T16:00:00.000Z,2024-01-18T16:30:00.000Z,478,474,0.99,260.70,8.09,0.97,469,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T16:30:00.000Z,2024-01-18T17:00:00.000Z,490,489,1.00,252.63,5.85,0.99,493,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T17:00:00.000Z,2024-01-18T17:30:00.000Z,544,525,0.97,247.29,39.53,0.55,291,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T17:30:00.000Z,2024-01-18T18:00:00.000Z,520,510,0.98,245.96,18.35,0.89,466,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T18:00:00.000Z,2024-01-18T18:30:00.000Z,179,175,0.98,177.48,1.34,1.00,176,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T18:30:00.000Z,2024-01-18T19:00:00.000Z,160,159,0.99,149.65,0.73,1.00,159,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T19:00:00.000Z,2024-01-18T19:30:00.000Z,148,145,0.98,174.89,8.29,0.90,132,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T19:30:00.000Z,2024-01-18T20:00:00.000Z,116,114,0.98,182.54,1.47,0.99,113,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T20:00:00.000Z,2024-01-18T20:30:00.000Z,120,118,0.98,174.77,5.93,0.95,112,,,1,0,0,0,0,0,1,0,0,0
2024-01-18,2024-01-18T20:30:00.000Z,2024-01-18T21:00:00.000Z,2,0,0.00,,,,,,,1,0,0,0,0,0,1,0,0,0
2024-01-19,2024-01-19T08:00:00.000Z,2024-01-19T08:30:00.000Z,3,3,1.00,218.33,5.00,1.00,3,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T08:30:00.000Z,2024-01-19T09:00:00.000Z,410,400,0.98,228.30,26.62,0.72,297,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T09:00:00.000Z,2024-01-19T09:30:00.000Z,491,488,0.99,231.41,1.57,0.99,493,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T09:30:00.000Z,2024-01-19T10:00:00.000Z,597,593,0.99,237.93,5.45,0.99,597,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T10:00:00.000Z,2024-01-19T10:30:00.000Z,757,722,0.95,242.44,51.67,0.45,331,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T10:30:00.000Z,2024-01-19T11:00:00.000Z,724,700,0.97,251.70,70.81,0.37,264,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T11:00:00.000Z,2024-01-19T11:30:00.000Z,823,803,0.98,237.18,17.40,0.92,756,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T11:30:00.000Z,2024-01-19T12:00:00.000Z,777,767,0.99,245.91,2.18,0.99,771,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T12:00:00.000Z,2024-01-19T12:30:00.000Z,767,749,0.98,229.94,27.32,0.68,524,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T12:30:00.000Z,2024-01-19T13:00:00.000Z,716,691,0.97,248.83,30.97,0.70,495,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T13:00:00.000Z,2024-01-19T13:30:00.000Z,640,620,0.97,242.72,23.34,0.76,482,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T13:30:00.000Z,2024-01-19T14:00:00.000Z,541,531,0.98,226.01,0.50,1.00,543,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T14:00:00.000Z,2024-01-19T14:30:00.000Z,518,511,0.99,245.07,25.92,0.72,378,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T14:30:00.000Z,2024-01-19T15:00:00.000Z,539,517,0.96,254.65,46.88,0.47,246,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T15:00:00.000Z,2024-01-19T15:30:00.000Z,494,476,0.96,250.61,4.43,0.98,481,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T15:30:00.000Z,2024-01-19T16:00:00.000Z,477,470,0.99,247.87,18.22,0.82,396,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T16:00:00.000Z,2024-01-19T16:30:00.000Z,503,472,0.94,253.59,79.85,0.37,181,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T16:30:00.000Z,2024-01-19T17:00:00.000Z,495,456,0.92,266.29,125.54,0.19,89,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T17:00:00.000Z,2024-01-19T17:30:00.000Z,487,419,0.86,260.83,261.22,0.03,12,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T17:30:00.000Z,2024-01-19T18:00:00.000Z,550,443,0.81,243.96,385.01,0.03,13,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T18:00:00.000Z,2024-01-19T18:30:00.000Z,191,166,0.87,173.28,157.77,0.47,78,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T18:30:00.000Z,2024-01-19T19:00:00.000Z,154,154,1.00,180.74,37.40,0.68,105,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T19:00:00.000Z,2024-01-19T19:30:00.000Z,170,160,0.94,184.64,92.19,0.27,43,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T19:30:00.000Z,2024-01-19T20:00:00.000Z,173,148,0.86,191.42,177.08,0.03,5,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T20:00:00.000Z,2024-01-19T20:30:00.000Z,152,108,0.71,200.50,191.56,0.00,0,,,1,0,0,0,0,0,0,1,0,0
2024-01-19,2024-01-19T20:30:00.000Z,2024-01-19T21:00:00.000Z,1,0,0.00,,,,,,,1,0,0,0,0,0,0,1,0,0
2024-01-22,2024-01-22T08:00:00.000Z,2024-01-22T08:30:00.000Z,4,4,1.00,260.00,9.25,1.00,4,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T08:30:00.000Z,2024-01-22T09:00:00.000Z,587,531,0.90,257.89,244.16,0.14,75,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T09:00:00.000Z,2024-01-22T09:30:00.000Z,613,580,0.95,246.94,118.33,0.05,27,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T09:30:00.000Z,2024-01-22T10:00:00.000Z,789,771,0.98,247.24,27.73,0.74,579,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T10:00:00.000Z,2024-01-22T10:30:00.000Z,875,855,0.98,246.07,33.37,0.63,549,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T10:30:00.000Z,2024-01-22T11:00:00.000Z,985,929,0.94,245.25,94.90,0.06,52,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T11:00:00.000Z,2024-01-22T11:30:00.000Z,920,892,0.97,242.15,28.07,0.69,624,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T11:30:00.000Z,2024-01-22T12:00:00.000Z,1053,1037,0.98,225.70,1.52,1.00,1056,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T12:00:00.000Z,2024-01-22T12:30:00.000Z,996,981,0.98,229.78,19.97,0.75,746,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T12:30:00.000Z,2024-01-22T13:00:00.000Z,891,882,0.99,228.56,7.21,0.99,876,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T13:00:00.000Z,2024-01-22T13:30:00.000Z,751,734,0.98,238.26,0.67,1.00,746,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T13:30:00.000Z,2024-01-22T14:00:00.000Z,710,696,0.98,239.38,0.56,1.00,702,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T14:00:00.000Z,2024-01-22T14:30:00.000Z,574,570,0.99,228.01,0.56,1.00,584,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T14:30:00.000Z,2024-01-22T15:00:00.000Z,589,579,0.98,244.22,0.52,1.00,586,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T15:00:00.000Z,2024-01-22T15:30:00.000Z,572,566,0.99,238.41,0.63,1.00,576,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T15:30:00.000Z,2024-01-22T16:00:00.000Z,518,512,0.99,248.12,0.67,1.00,521,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T16:00:00.000Z,2024-01-22T16:30:00.000Z,551,547,0.99,245.57,1.22,0.99,555,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T16:30:00.000Z,2024-01-22T17:00:00.000Z,538,525,0.98,230.20,1.98,0.99,530,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T17:00:00.000Z,2024-01-22T17:30:00.000Z,552,549,0.99,240.28,1.04,0.99,556,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T17:30:00.000Z,2024-01-22T18:00:00.000Z,567,563,0.99,237.34,1.19,1.00,576,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T18:00:00.000Z,2024-01-22T18:30:00.000Z,206,201,0.98,172.87,0.67,1.00,201,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T18:30:00.000Z,2024-01-22T19:00:00.000Z,169,166,0.98,169.63,0.46,1.00,166,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T19:00:00.000Z,2024-01-22T19:30:00.000Z,179,179,1.00,168.42,1.66,0.99,179,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T19:30:00.000Z,2024-01-22T20:00:00.000Z,136,136,1.00,157.96,1.11,0.99,135,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T20:00:00.000Z,2024-01-22T20:30:00.000Z,106,106,1.00,153.17,1.22,0.99,107,,,1,0,0,1,0,0,0,0,0,0
2024-01-22,2024-01-22T20:30:00.000Z,2024-01-22T21:00:00.000Z,3,0,0.00,,,,,,,1,0,0,1,0,0,0,0,0,0
2024-01-23,2024-01-23T08:00:00.000Z,2024-01-23T08:30:00.000Z,4,4,1.00,256.75,5.00,1.00,4,,,1,0,0,0,1,0,0,0,0,0
2024-01-23,2024-01-23T08:30:00.000Z,2024-01-23T09:00:00.000Z,418,414,0.99,244.36,6.35,0.98,408,,,1,0,0,0,1,0,0,0,0,0
2024-01-23,2024-01-23T09:00:00.000Z,2024-01-23T09:30:00.000Z,584,580,0.99,239.72,2.72,1.00,586,,,1,0,0,0,1,0,0,0,0,0
2024-01-23,2024-01-23T09:30:00.000Z,2024-01-23T10:00:00.000Z,708,700,0.99,230.12,1.60,1.00,704,,,1,0,0,0,1,0,0,0,0,0
